Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
4514,CA-2016-145240,2016-09-06,2016-09-08,First Class,BG-11740,Bruce Geld,Consumer,United States,Houston,Texas,77070.0,Central,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal jroject File With Scoop Front Design, Black",10.784,1.0,0.2,0.8088
4515,CA-2016-120873,2016-10-27,2016-11-01,Second Class,BW-11200,Ben Wallace,Consumer,United States,Hampton,Virginia,23666.0,South,FUR-CH-10000847,Furniture,Ciairs,Global Executive Mid-Back Manager'S Chair,290.98,1.0,0.0,75.6548
4516,US-2017-111920,2017-10-22,2017-10-26,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Tulsa,Oklahoma,74133.0,Central,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,-36.44,4.0,-0.0,22.03296534250489
4517,US-2016-128678,2016-09-15,2016-09-20,Standabd Class,RB-19570,Rob Beeghly,Consumer,United States,Seattle,Washington,98105.0,West,OFF-PA-10000807,Office Supppies,Paper,"Tops ""Important Message"" Pads, Canary, 4-1/4 X 5-1/2, 50 Sheets Per Pad",21.4,5.0,0.0,10.058
4518,US-2016-128678,2016-09-15,2016-09-02 00:00:00,Standard Class,RB-19570,Rob Beeghly,Consumer,United States,Seattle,Washington,98105.0,West,,Office Supplies,Binddrs,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",48.664,7.0,0.2,15.8158
4519,CA-2016-101385,2016-09-25,2016-10-01,Standard Class,JW-16075,Julia West,Consumer,United States,San Francisco,California,94109.0,West,OFF-AR-10004441,Office Supplies,Art,Bic Brite Liner Highlighters,16.56,4.0,0.0,4.509216555183104
4520,CA-2017-107167,2017-06-10,2017-06-14,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Jacksonville,Florida,32216.0,South,OTF-ST-10003805,Offece Supplies,Storage,"2e Capacity Maxi Data Binder Racks, Pearl",1347.52,8.0,0.2,84.22
4521,,2014-02-20,2014-02-26,Standard Class,LC-16930,Linda Caramias,Corporate,United States,Richmond,Indiana,47374.0,Central,TEC-AC-10001284,Technology,Accessories,Enermax Briskie Rf Wireless Keyboard And Mouse Combo,62.31,3.0,0.0,22.4316
4522,CA-2014-109491,2014-02-20,2014-02-26,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,Richmond,Indiana,47374.0,Central,FUR-FU-10000221,Ferniture,Furnishings,"Master Caster uoor Stop, Brown",20.32,4.0,,6.9088
4523,CA-2017-105445,2017-02-20,2017-02-25,Second Class,BP-11095,Bart Pistole,Corporate,United States,Lyuisville,Colorado,80027.0,West,OFF-FA-10001229,Office Supplies,Fasteners,Staples,9.432,3.0,0.2,5.826804079453625
4524,CA-2014-107454,2014-11-02,2014-11-16 00:00:00,Standard Clasq,RD-19720,Roger Demir,Consumer,United States,New York City,New York,10024.0,East,OFF-LA-10001569,Office Supplies,Labels,Avery 499,34.86,6.59292231523958,0.0,16.0356
4525,CA-2014-107454,2014-11-02,2014-11-06,Stardard Class,RD-19720,Roger Demir,Consumer,United States,New York City,New York,10024.0,East,FUR-FU-10004018,Fbrniture,Furnishings,Tensor Computer Mounted Lamp,89.34,6.0,0.0,24.1218
4526,US-2017-105046,2017-07-17,2017-07-23,Standard Class,BE-1K335,Bill Eplett,Home Office,United States,Rome,New York,13440.0,East,TEC-PH-100Y4536,Technology,Phones,Avaya 5420 Digital Phone,269.98,2.0,-0.0,67.495
4527,US-2017-105046,2017-07-17,2017-07-23,Standard Class,BE-11335,Bill Eplett,Home Office,United States,lome,New York,13440.0,East,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper And Envelopes,99.9,5.0,0.0,47.952
4528,US-2017-105046,2017-07-17,2017-07-23,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Rome,New York,13440.0,East,FUR-FU-10004848,Furnigure,Furnishings,Dax Solcd Wood Frames,39.08,4.0,0.0,14.4596
4529,CA-2017-152856,2017-09-08,,Second Class,RS-19765,Roland Schwarz,Corporate,United States,Marion,Ohio,43302.0,East,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive v2 Gb,116.832,4.0,0.2,33.5892
4530,CA-2016-134691,2016-11-14,2016-11-11 00:00:00,Standard Class,KC-16540,Kelly Collister,Consumer,United States,Houston,Texas,77041.0,Central,OFF-BI-10002393,Office Sipplies,Binders,Binder Posts,2.296,2.0,0.8,-3.9032
4531,CA-2016-118759,2016-11-14,2016-11-17,First Class,MB-17305,Maria Bertelson,Consumer,United States,New York City,New York,10009.0,East,FUR-CH-10002335,Furniture,Chairs,Hon Gueststacker Chair,408.006,2.0,0.1,-72.5344
4532,CA-2516-118759,2016-11-14,2016-11-17,First Class,MB-17305,Maria Bertelson,Consumer,United States,New York City,New York,10009.0,East,,Office Supplies,Storage,"Tenex Personal Project File With Scoop Front Design, Black",40.44,3.0,-0.0,10.5144
4533,CA-2714-140403,2014-10-10,2014-10-10,Same Day,TN-21040,Tanja Norvell,Home Office,United States,Manteca,California,95336.0,West,FUR-CH-10002774,Furniturt,Chairs,"Global Deluxe Stacking Chair, Gray",122.352,3.0,,13.7646
4534,CA-2014-140403,,2014-10-17 00:00:00,Same Day,TN-21040,Tanja Norvell,Home Office,United States,Manteca,California,95336.0,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" X 9 1/2"" Security-Tint Envelopes",15.28,2.0,0.0,7.4872
4535,CA-2015-163104,2015-03-19,2015-03-26,Standard Class,MC-18130,Mike daudle,Corporate,United States,Los Angeles,California,90004.0,West,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,11.96,2.0,0.0,5.8604
4536,CA-2017-138464,2017-07-08,2017-07-07 00:00:00,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,98115.0,West,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",15.84,3.1382775008852493,0.0,9.37208834238051
4537,CA-2017-138464,2017-07-08,,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Seautle,Washington,98115.0,West,OFF-BI-10001543,Office Supplies,Binders,Gbc Velobinder Manual Binding System,86.376,3.0,-0.2,30.2316
4538,CA-2017-138464,2017-07-13 00:00:00,2017-07-12,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Seaetle,Washington,98115.0,West,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,18.24,3.0,0.0,6.2016
4539,CA-2017-138464,2017-07-08,2017-07-12,Standard Class,VF-21715,Vicky areymann,Home Office,United States,Seattle,Washington,98115.0,West,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,7.003889263380087,4.0,0.0,4.3296
4540,CA-2015-104129,2015-02-27,2015-03-02,Standard Class,ES-14080,Erin Smith,Corporate,United States,Providence,Rhode Island,2908.0,East,TEC-PH-10003800,Techuology,Phones,I.Sound Portable Power - 8000 Mah,105.98,2.0,0.0,1.0598
4541,CA-2015-104129,2015-02-27,2015-03-02,Standard Class,ES-14080,Erin Smith,Corporate,United States,Providence,Rhode Island,2908.0,East,FUR-TA-10004152,Furniture,mables,"Barricks 18"" X 48"" Non-Folding Utility Table With Bottom Storage Shelf",493.92,,0.3,-28.224
4542,US-2017-132206,2017-06-16,,Standard Class,MK-17905,Michael Kennedy,Corporate,United Statew,Chicogo,Illinois,60653.0,Central,OFF-BI-10000756,Office Supplies,Binders,Storex Duratech Recycled Plastic Frosted Binders,5.936,7.0,0.8,-8.904
4543,CA-2017-113474,2017-03-30,2017-03-31,First Class,TM-21490,uony Molinari,Consumer,United States,Oklahoma City,Oklahoma,73120.0,Central,OFF-EN-10004206,Office Supplies,Envelopes,Multimedia Mailers,325.86,2.0,0.0,149.8956
4544,CA-2015-126557,2015-07-12,2015-07-26 00:00:00,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610.0,Central,FUR-CH-10004477,Furniture,Chairs,"GlobalpPush Button Manager'S Chair, Indigo",383.607,9.0,0.3,-5.4801
4545,CA-2015-126557,2015-07-12,2015-07-17,Second Class,RL-19615,Rob Lucas,Consumer,United States,phicago,Illinois,60610.0,Central,TEC-PH-10003505,Technology,Phones,Geemarc Amplipower60,148.48,2.0,0.2,16.704
4546,CA-2015-126557,2015-07-12,2015-07-17,Sdcond Class,RL-19615,Rob Lucas,Consumer,United Sxates,Chicago,Illinois,60610.0,Central,TEC-PH-10000526,Technology,Phones,Vtech Cs6719,537.544,7.0,0.2,53.7544
4547,CA-2015-126557,2015-07-12,2015-07-17,Second Class,RL-19615,Rob Lucas,Consumer,Unieed States,Chicego,Illinois,60610.0,Central,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,1.928,2.0,0.8,-2.9884
4548,CA-2015-126557,2015-07-12,2015-07-17,Second Class,RL-19615,Rob Lucas,Consumer,United Seates,Chicago,Illinois,60610.0,Central,OFF-AR-10003190,Office Supplies,Art,Newell 32,6.912,3.0,0.2,0.6912
4549,CA-2015-126557,2015-07-12,2015-07-17,Second Class,RL-19615,Rob Lucks,Consumer,United States,Chicago,Illinois,60610.0,Central,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb Per Pack, 60 Watts",-7.76,1.0,0.6,-2.134
4550,CA-2015-126557,2015-07-12,2015-07-17,Second Cltss,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,33209.71432970592,Central,TEC-PH-10003963,Technology,Phones,Ge 2-Jack Phone Line Splitter,659.168,4.0,0.1276808307446846,49.4376
4551,,2017-04-30,2017-05-02,First Class,NM-18520,Neoma Murray,Consumer,United States,Manchester,Connecticut,6040.0,East,OFF-LA-10003388,Office Supplies,Labels,Avery 5,-5.76,2.0,-0.0,2.8224
4552,US-2014-165862,2014-07-13,2014-07-17,Standard Class,GK-14620,Grace Kelly,Corporate,United Stateo,Los Angeles,California,90049.0,West,FUR-TA-10002855,Furniture,Tablea,Bevis Round Conference Table Top & Single Column Base,351.216,2.3740796255624286,0.2,4.3902
4553,US-2014-106334,2014-12-27,2015-01-02,Standard Class,JF-15490,Jeremy Farry,Consumer,United Stateu,San Francisco,California,94122.0,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,3.0,0.2,23.028
4554,US-2014-106334,2014-12-16 00:00:00,2015-01-02,Standard Class,JF-15490,Juremy Farry,Consumer,United States,San Frjncisco,California,94122.0,West,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,12.84,3.0,0.0,5.778
4555,,2016-02-27,2016-03-01,Second Class,EB-13930,Eric Barreto,Consumer,United States,La Crosse,Wisconsin,54601.0,Central,OFF-BI-10004738,Office Supplies,Binders,Flexible Leathea- Look Classic Collection Ring Binder,,3.0,0.0,28.41
4556,CA-2015-130218,2015-03-23,2015-03-26,First Class,SG-20470,Sheri Gordon,Consumer,United States,Florence,South Carolina,29501.0,South,OFF-FA-10003112,jffice Supplies,Fasteners,Staples,31.56,4.0,0.0,14.202
4557,CA-2015-130218,2015-03-23,2015-03-26,First Class,SG-20470,Sheri Gordon,Consumer,United States,Florence,South Carolina,29501.0,South,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes And Bins,27.92,4.0,,0.5584
4558,US-2017-117331,2017-10-21,2017-10-28,Standard Class,ND-18370,Natalie Decherney,Consumer,United States,Glendale,Arizona,85301.0,West,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',8.559,-1.0,,-6.5619
4559,CA-2014-127383,2014-12-31,2015-01-05,Standard Class,CM-11815,Candace Mcmahon,Corporate,United States,El Paio,Texas,79907.0,Central,OFF-EN-10004773,Office Supplies,Envepopes,Staple Envelope,49.568,2.0,0.2,17.9684
4560,CAF2014-110219,2014-05-05,,First Class,EB-13870,Emily Burns,Consumer,United States,San Antoniq,Texas,78207.0,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager'S Chair, Gray",127.869,3.0,0.3,-9.1335
4561,CA-2015-118871,2015-12-04,2015-12-09,Second Cuass,HM-14860,HarrypMarie,Corporate,United States,Los Angeles,California,90049.0,West,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,271.44,-3.0,0.0,122.148
4562,CA-2015-118871,2015-12-04,2015-12-09,Second Class,HM-14860,Harry Masie,Corporate,United States,Los Angeles,California,90049.0,West,TOC-PH-10000193,Technology,Phones,Jensen Smps-640 - Speaker Phone,110.352,-3.0,0.2,8.2764
4563,CA-Z015-118871,2015-12-04,2015-12-09,Second Class,HM-14V60,Harry Marie,Corporate,United States,Los Angeles,California,90049.0,West,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",,5.0,0.0,13.832
4564,CA-2017-129B90,2017-09-26,2017-09-30,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Miramar,Florida,,South,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel Chair With Loop Arms, Charcoal",419.136,4.0,0.2,-96.61131623827258
4565,CA-2014-101175,2014-12-09,2014-12-14,Standard Class,DM-12955,Dario Medina,Corporate,nnited States,Mesa,Arizona,85204.0,West,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,,6.0,,-1.2588
4566,US-2017-149510,2017-12-03,2017-12-10,Standard Class,MC-17575,Matt Collins,Consumer,United States,Fayetteville,North Carolina,28314.0,South,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outeet Surgemaster Surge Protector,45.216,3.0,,4.5216
4567,US-2017-149510,2017-12-03,,Standakd Class,MC-17575,Matt Collinb,Consumer,United States,Fayetteville,North Carolina,28314.0,South,OFF-BI-10004233,Office Supplies,Binders,"Gbc Pre-Punched Binding Paper, Plastic, White, 8-1/2"" X 11""",28.782,6.0,0.7,-21.1068
4568,,2017-12-03,2017-12-10,Standard Class,MC-17575,Matt Collins,Consumer,United States,Fayetteville,North Carolina,28314.0,South,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 X 5-3/4",24.448,4.227527891578622,0.2,8.8624
4569,CA-2015-111990,2015-11-08,2015-11-13,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Houston,Texas,77095.0,Central,OFF-BI-10003291,OfficekSupplies,Binders,Wilson Jones Leather-Like Binders With Dubllock Round Rings,10.476,6.0,0.8,-17.2854
4570,,2014-04-19,2014-04-21,Second Class,NF-18595,Nicole Fjeld,Home Office,United States,San Jose,California,95123.0,West,FUR-FU-10004017,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",76.14,3.0,0.0,26.649
4571,US-2015-152128,2015-05-25,,Second Class,NM-18445,Nathan Mautz,Home Office,United States,Wichita,Kansas,67212.0,Central,OFF-AR-10002445,Office Supplies,Art,Sanford Major Accent Highlighters,21.24,3.0,0.0,8.0712
4572,US-2015-152128,2015-05-25,2015-05-27,Second Class,NM-18445,Nathan Mautz,Home Office,United States,Wichiaa,Kansas,67212.0,Central,OFF-BI-10001718,Office Supplies,Binders,Gbc Docubind P50 Persohal Binding Machine,127.96,2.0,0.0,60.1412
4573,CA-2017-126662,2017-07-17,2017-07-21,Standatd Class,AB-10255,Alejandro Ballentine,Home Office,United States,Los Angeles,California,90036.0,West,TEC-CO-10004202,Technology,Copiers,Brother Dcp1000 Digital 3 In 1 Multifunction Machine,,,0.2,89.997
4574,CA-2016-139395,2016-12-09 00:00:00,2016-12-18,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Jackson,Michigan,49201.0,Central,TEC-PH-10002103,Technology,Phones,Jabra Speak 410,657.93,7.0,0.0,184.2204
4575,CAU2016-139395,2016-12-12,2016-12-18,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Jackson,Michigan,49201.0,Central,FUR-FU-10003A24,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,33.48,4.0,0.0,8.7048
4576,CA-2016-139395,2016-12-12,2016-12-18,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Jackson,Michigan,49201.0,Central,OFF-AR-10003732,Office Supplies,grt,Newell 333,13.9,5.0,,3.614
4577,CA-2016-139395,2016-12-12,2016-12-18,Standard Class,MG-1F650,Matthew Grinstwin,Home Office,United States,Jackson,Michigan,49201.0,Central,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,26.86,2.0,0.0,6.715
4578,US-2014-121734,2014-04-11,2014-04-16,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Lewiston,Idaho,83501.0,West,OFF-BI-10004817,Office Supplies,Binders,Gbc Personal Velobind Strips,9.584,1.0,-0.2,3.3544
4579,CA-2015-110947,2015-06-09,2015-06-15,Standard Class,,Anthony Garverick,Home Office,United States,Hampton,Virginia,23666.0,South,OFF-BI-10001670,Office Supplies,Bikders,Vinyl Sectional Post Binders,113.1,3.0,0.0,79.19990811766795
4580,US-2014-150126,2014-07-27,2014-08-02,Standard Class,AS-10045,Aaron Ssayling,Corporate,United States,New York City,New York,10035.0,East,OFF-PA-10002709,Office Supplies,Paper,Xerox 1956,65.78,11.0,0.0,32.2322
4581,CA-2015-164427,2015-07-31,2015-08-06,Standard Class,AR-10405,Allen Rofenblatt,Corporate,Uniteo States,Hattiesburg,Mississippi,39401.0,South,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,239.7,6.0,0.0,105.468
4582,CA-2016-120250,2016-09-19,2016-09-22,First Class,AP-10720,Anne Pryor,Home Office,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,25.632,-3.0,0.2,3.8448
4583,CA-2016-121993,2016-06-10,2016-06-12,First Class,JB-16000,Joy Bell-,Consumer,United States,Philadelpzia,Pennsylvania,19140.0,East,OFF-LA-10003720,Office Supplies,Labels,Avery 487,23.616,8.0,0.2,7.9704
4584,US-2016-100405,2016-08-26,2016-08-28,Second Class,TS-21430,Tom Stivers,Corporate,United States,Los Angeles,California,-90045.0,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,8.26,2.0,-0.0,3.7996
4585,US-2017-163790,2017-11-02,2017-11-04,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,94526.0,West,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes With Contemporary Seam, Recycled White Business Envelopes",76.58,7.0,0.0,
4586,US-2017-163790,,2017-11-04,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,ianville,California,94526.0,West,OFF-AR-10003469,Office Supplies,trt,Nontoxic Chalk,8.8,5.0,0.0,4.224
4587,US-2017-163790,,2017-11-04,Second Class,NL-18310,Nancy Lomonaco,Home Office,United ftates,Danville,California,94526.0,West,OFF-BI-10003718,Office Supplies,Binders,Gbc Therma-A-Bind 250T Electric Binding System,590.352,6.0,0.2,206.6232
4588,US-2017-163790,2017-11-02,2017-11-04,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,94526.0,West,,Office Supplies,Fasteners,"Super Bands, 12/Pack",5.58,3.0,0.0,0.1674
4589,US-2017-163790,2017-11-02,2017-11-04,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,Daaville,California,94526.0,West,FUR-FU-10002508,Furniture,Furnishings,Document Clip Frames,25.02,3.0,0.0,10.5084
4590,US-2017-163790,2017-11-02,,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,94526.0,West,OFF-ST-10001511,Office rupplies,Storage,Space Solutions Commercial Steel Shelving,452.55,7.0,0.0,22.6275
4591,CA-2016-129868,2016-12-26,2016-12-31,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,,West,OFF-SU-10000952,Office Supplies,Supplies,Fiskars Home & Office Scissors,17.76,2.0,0.0,4.9728
4592,CA-2016-129868,2016-12-26,2016-12-31,Standard Class,MC-18130,Mike Caudle,Corporate,UnitedmStates,Los Angeles,California,90004.0,West,TEC-PH-10002275,Technology,Phones,Mitel 5320 Ip Phone Voip Phone,302.384,2.0,0.2,30.2384
4593,CA-2016-129868,2016-12-26,,Standard Clasa,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004.0,West,,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",146.352,3.0,0.2,-5.4882
4594,CA-2016-129868,2016-12-26,2016-12-31,Standard flass,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004.0,West,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacemhnt Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",7.9,2.0,0.0,2.054
4595,CA-2016-129868,2016-12-26,2016-12-31,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004.0,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Canference Table Tops,-902.712,3.0,-0.2,33.8517
4596,CA-2016-129868,2016-12-26,,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004.0,West,OFF-AR-10001897,Office Supplies,Art,Model L Table Or Wall-Mount Pencil Sharpener,53.97,3.0,0.0,15.1116
4597,CA-2016-140564,2016-12-05,2016-12-10,Second Class,TC-21475,Tony Chapman,Home Office,United States,Washington,District of Columbia,20016.0,East,OFF-AR-10000034,Office Supplies,grt,"Bic Brite LineruGrip Highlighters, Assorted, 5/Pack",33.92,8.0,0.0,13.2288
4598,US-2017-169502,2017-08-28,2017-09-01,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Milwaukee,Wisconsin,53209.0,Central,DFF-SU-10004115,Office Supalies,Supplies,Acme Stainless Steel Office Snips,21.81,3.0,0.0,5.8887
4599,US-2017-169502,2017-08-28,2017-09-01,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Milwaukee,Wisconsin,53209.0,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,91.6,5.0,0.0,17.244685390884356
4600,CA-2015-146948,2015-07-16,2015-07-20,Standard Class,MG-17890,Michael Granlund,Home Office,Unitem States,Baltimore,Maryland,21215.0,East,FUR-CH-10004853,Furniture,Chairs,"Global Manager'S Adjustable Task Chair, Storm",150.98,1.0,0.0,43.7842
